Status,Time,Pitch,Yaw,Roll,Xmin,Ymin,Xmax,Ymax
Pose,19:21:57,-3.79,3.64,-4.72,0.4778,0.5029,0.7402,0.8936
Pose,19:21:57,-4.45,2.19,-3.07,0.4790,0.5015,0.7407,0.8911
Pose,19:21:57,-4.97,4.14,-2.87,0.4795,0.5039,0.7402,0.8896
Pose,19:21:57,-5.63,4.13,-2.88,0.4797,0.5059,0.7383,0.8887
Pose,19:21:57,-4.62,4.29,-2.90,0.4795,0.5039,0.7373,0.8936
Pose,19:21:57,-2.51,3.81,-2.25,0.4780,0.5010,0.7368,0.8945
Pose,19:21:57,-4.43,5.73,-2.59,0.4775,0.5020,0.7363,0.8936
Pose,19:21:57,-9.98,5.60,-1.57,0.4771,0.5073,0.7358,0.8892
Pose,19:21:57,-8.87,7.21,-3.28,0.4778,0.5039,0.7344,0.8906
Pose,19:21:57,-10.00,4.48,-2.33,0.4744,0.5020,0.7354,0.8887
Pose,19:21:57,-9.73,4.84,-3.26,0.4746,0.5039,0.7354,0.8867
Pose,19:21:57,-8.28,4.19,-3.06,0.4734,0.5000,0.7344,0.8896
Pose,19:21:57,-7.95,2.89,-2.62,0.4729,0.5010,0.7354,0.8906
Pose,19:21:57,-9.34,3.92,-3.03,0.4712,0.5010,0.7339,0.8896
Pose,19:21:57,-5.26,3.07,-2.79,0.4695,0.4980,0.7334,0.8926
Pose,19:21:57,-9.88,3.14,-2.05,0.4683,0.5010,0.7319,0.8926
Pose,19:21:57,-7.89,3.61,-2.93,0.4653,0.4978,0.7339,0.8945
Pose,19:21:57,-12.59,3.76,-3.08,0.4653,0.4995,0.7329,0.8940
Pose,19:21:57,-12.06,3.87,-1.85,0.4634,0.4990,0.7339,0.8936
Pose,19:21:57,-12.00,5.19,-2.84,0.4663,0.4976,0.7329,0.8989
Pose,19:21:57,-13.67,5.75,-2.38,0.4651,0.4951,0.7344,0.8984
Pose,19:21:57,-10.35,9.50,-1.73,0.4658,0.4995,0.7334,0.8911
Pose,19:21:57,-12.13,10.73,-0.06,0.4688,0.5010,0.7334,0.8955
Pose,19:21:57,-9.91,10.95,-0.92,0.4668,0.5010,0.7344,0.8955
Pose,19:21:57,-8.68,11.16,-2.47,0.4670,0.4956,0.7344,0.8970
Pose,19:21:57,-6.11,11.88,-1.00,0.4668,0.4976,0.7344,0.8979
Pose,19:21:57,-7.88,11.17,-0.15,0.4683,0.4990,0.7349,0.8975
Pose,19:21:58,-10.19,13.31,-0.46,0.4675,0.4980,0.7363,0.9023
Pose,19:21:58,-8.08,11.75,-0.26,0.4678,0.4990,0.7363,0.8994
Pose,19:21:58,-9.84,11.94,0.26,0.4678,0.4983,0.7373,0.9014
Pose,19:21:58,-9.25,12.39,0.08,0.4678,0.4988,0.7363,0.9014
Pose,19:21:58,-9.50,10.72,0.60,0.4680,0.4971,0.7373,0.9053
Pose,19:21:58,-8.56,9.67,0.16,0.4678,0.4971,0.7373,0.9033
Pose,19:21:58,-6.54,11.92,1.21,0.4683,0.4971,0.7368,0.9043
Pose,19:21:58,-7.52,12.17,0.19,0.4697,0.4971,0.7383,0.9043
Pose,19:21:58,-7.25,10.44,1.32,0.4685,0.4976,0.7393,0.9028
Pose,19:21:58,-6.85,12.27,0.58,0.4690,0.4971,0.7393,0.9043
Pose,19:21:58,-6.90,12.28,0.44,0.4680,0.4983,0.7393,0.9033
Pose,19:21:58,-7.04,11.08,1.13,0.4683,0.4976,0.7378,0.9038
Pose,19:21:58,-4.52,13.61,0.26,0.4688,0.4961,0.7383,0.9014
Pose,19:21:58,-4.86,13.05,-0.24,0.4692,0.4941,0.7388,0.9023
Pose,19:21:58,-3.31,11.55,-0.15,0.4678,0.4951,0.7412,0.9014
Pose,19:21:58,-4.91,13.39,2.20,0.4714,0.4971,0.7402,0.8965
Pose,19:21:58,-4.91,12.19,1.28,0.4688,0.4966,0.7412,0.8999
Pose,19:21:58,-3.86,13.28,0.54,0.4702,0.4937,0.7417,0.8989
Pose,19:21:58,-7.64,13.12,0.54,0.4712,0.4951,0.7417,0.9033
Pose,19:21:58,-7.53,14.47,0.97,0.4739,0.4971,0.7422,0.8936
Pose,19:21:58,-7.11,15.03,0.71,0.4727,0.4956,0.7432,0.8940
Pose,19:21:58,-7.95,14.12,-0.05,0.4756,0.4922,0.7432,0.8994
Pose,19:21:58,-8.14,15.22,0.24,0.4756,0.4946,0.7441,0.8940
Pose,19:21:58,-6.98,19.02,-0.12,0.4771,0.4934,0.7437,0.8936
Pose,19:21:58,-7.65,17.08,-0.33,0.4790,0.4922,0.7446,0.8984
Pose,19:21:58,-8.92,17.92,-1.38,0.4792,0.4944,0.7441,0.9014
Pose,19:21:58,-8.29,16.84,-2.35,0.4802,0.4946,0.7441,0.9048
Pose,19:21:58,-8.03,17.56,-1.46,0.4795,0.4939,0.7461,0.9023
Pose,19:21:58,-9.03,20.77,-1.96,0.4790,0.4951,0.7456,0.9023
Pose,19:21:58,-9.08,18.19,-1.36,0.4812,0.4956,0.7461,0.9028
Pose,19:21:59,-3.61,20.75,-2.16,0.4819,0.4932,0.7476,0.9004
Pose,19:21:59,-6.73,20.38,-0.44,0.4819,0.4907,0.7476,0.8979
Pose,19:21:59,-6.78,17.02,-0.16,0.4824,0.4919,0.7480,0.8965
Pose,19:21:59,-4.52,17.16,-0.40,0.4824,0.4893,0.7510,0.8936
Pose,19:21:59,-3.34,18.92,0.33,0.4849,0.4912,0.7524,0.8936
Pose,19:21:59,-3.28,18.89,-0.63,0.4829,0.4902,0.7534,0.8848
Pose,19:21:59,-2.59,18.64,-0.97,0.4846,0.4895,0.7529,0.8916
Pose,19:21:59,-5.18,19.34,2.04,0.4854,0.4888,0.7529,0.8882
Pose,19:21:59,-0.55,19.05,-0.47,0.4849,0.4917,0.7563,0.8833
Pose,19:21:59,1.32,17.48,0.56,0.4868,0.4910,0.7573,0.8818
Pose,19:21:59,0.63,20.22,-2.02,0.4866,0.4912,0.7568,0.8828
Pose,19:21:59,-0.67,18.08,0.16,0.4878,0.4883,0.7573,0.8818
Pose,19:21:59,3.52,18.95,-0.73,0.4888,0.4912,0.7573,0.8818
Pose,19:21:59,-4.80,17.73,0.78,0.4878,0.4897,0.7563,0.8813
Pose,19:21:59,-2.37,16.92,0.75,0.4866,0.4905,0.7578,0.8838
Pose,19:21:59,2.01,16.95,0.19,0.4897,0.4902,0.7593,0.8857
Pose,19:21:59,-1.60,19.02,0.61,0.4888,0.4880,0.7603,0.8809
Pose,19:21:59,4.14,20.80,-0.41,0.4927,0.4929,0.7603,0.8818
Pose,19:21:59,4.34,18.03,1.98,0.4924,0.4922,0.7627,0.8906
Pose,19:21:59,2.87,21.17,2.12,0.4946,0.4946,0.7632,0.8921
Pose,19:21:59,7.71,23.81,-0.41,0.4993,0.4956,0.7715,0.8989
Pose,19:21:59,13.23,25.78,-0.83,0.5000,0.4934,0.7744,0.9014
Pose,19:21:59,13.77,27.66,-2.45,0.5029,0.4922,0.7793,0.9043
Pose,19:21:59,11.72,30.38,-2.59,0.5020,0.4895,0.7803,0.9043
Pose,19:21:59,14.97,31.94,-3.92,0.5088,0.4907,0.7852,0.8999
Pose,19:21:59,12.08,33.34,-3.73,0.5078,0.4907,0.7871,0.9038
Pose,19:21:59,16.50,34.16,-5.85,0.5078,0.4912,0.7891,0.9043
Pose,19:21:59,15.66,32.94,-6.45,0.5151,0.4927,0.7886,0.9048
Pose,19:21:59,13.61,35.00,-6.33,0.5103,0.4927,0.7905,0.9038
Pose,19:21:59,15.70,34.41,-5.04,0.5098,0.4912,0.7900,0.9072
Pose,19:22:00,16.17,32.16,-4.34,0.5107,0.4910,0.7910,0.9043
Pose,19:22:00,16.34,33.97,-5.55,0.5107,0.4917,0.7910,0.9097
Pose,19:22:00,12.53,34.66,-3.20,0.5098,0.4912,0.7910,0.9072
Pose,19:22:00,11.97,34.00,-3.92,0.5078,0.4929,0.7910,0.9102
Pose,19:22:00,13.81,32.06,-3.64,0.5093,0.4927,0.7896,0.9067
Pose,19:22:00,12.81,35.25,-4.28,0.5098,0.4912,0.7900,0.9033
Pose,19:22:00,11.55,33.50,-3.10,0.5059,0.4907,0.7881,0.9077
Pose,19:22:00,12.23,36.19,-5.85,0.5088,0.4893,0.7881,0.9014
Pose,19:22:00,12.53,35.66,-2.71,0.5039,0.4919,0.7852,0.9014
Pose,19:22:00,11.17,34.88,-2.09,0.5034,0.4863,0.7817,0.9082
Pose,19:22:00,7.79,34.84,0.59,0.5039,0.4878,0.7812,0.9067
Pose,19:22:00,10.02,33.53,-1.80,0.5029,0.4868,0.7803,0.9087
Pose,19:22:00,7.65,33.12,0.84,0.5024,0.4868,0.7778,0.9106
Pose,19:22:00,10.67,37.09,-3.18,0.5005,0.4868,0.7788,0.9077
Pose,19:22:00,10.20,33.72,-2.25,0.5010,0.4893,0.7754,0.9072
Pose,19:22:00,17.78,34.38,-4.08,0.5010,0.4927,0.7734,0.9067
Pose,19:22:00,18.09,31.19,-5.92,0.5039,0.4956,0.7725,0.9058
Pose,19:34:41,,,,,,,
Pose,19:34:42,,,,,,,
Pose,19:34:42,,,,,,,
Pose,19:34:42,,,,,,,
Pose,19:34:42,,,,,,,
Pose,19:34:42,,,,,,,
Pose,19:34:42,-15.9921875,-0.02734375,3.625,0.7978515625,0.37744140625,1.0009765625,0.83349609375
Pose,19:34:42,-16.390625,0.96484375,4.390625,0.79296875,0.375,0.998046875,0.83203125
Pose,19:34:42,-17.1875,-0.06640625,4.44921875,0.79638671875,0.37890625,1.001953125,0.8388671875
Pose,19:34:42,-14.3125,-2.2578125,2.46875,0.79638671875,0.374755859375,1.0009765625,0.849609375
Pose,19:34:42,-14.921875,2.1875,4.67578125,0.79150390625,0.375732421875,0.99755859375,0.833984375
Pose,19:34:42,-16.65625,-2.05078125,2.92578125,0.796875,0.3798828125,0.998046875,0.8515625
Pose,19:34:42,-16.21875,1.1328125,4.06640625,0.79296875,0.3779296875,0.9970703125,0.83203125
Pose,19:34:42,-17.59375,0.2578125,5.60546875,0.79443359375,0.38232421875,0.99755859375,0.83642578125
Pose,19:34:42,-16.09375,3.49609375,3.08984375,0.79248046875,0.378662109375,0.99755859375,0.828125
Pose,19:34:42,-16.078125,1.66796875,7.31640625,0.7958984375,0.381103515625,1.0029296875,0.8310546875
Pose,19:34:42,-15.140625,-1.640625,2.64453125,0.796875,0.38134765625,1.0,0.84814453125
Pose,19:34:42,-15.5390625,2.60546875,7.45703125,0.7958984375,0.37939453125,1.0009765625,0.83447265625
Pose,19:34:42,-15.1484375,1.6875,7.05859375,0.7919921875,0.379150390625,0.9970703125,0.833984375
Pose,19:34:42,-15.140625,3.92578125,6.40234375,0.79150390625,0.38037109375,0.99755859375,0.82568359375
Pose,19:34:42,-14.375,5.51171875,5.43359375,0.7958984375,0.3798828125,1.00390625,0.8251953125
Pose,19:34:42,-12.4375,1.93359375,4.2890625,0.796875,0.38330078125,1.0009765625,0.83935546875
Pose,19:34:42,-10.2421875,3.44921875,6.91796875,0.79150390625,0.38037109375,0.99755859375,0.83154296875
Pose,19:34:42,-14.921875,4.48828125,6.89453125,0.79248046875,0.3798828125,0.99658203125,0.828125
Pose,19:34:42,-12.515625,3.44140625,8.046875,0.79345703125,0.38037109375,0.99755859375,0.83251953125
Pose,19:34:42,-8.7421875,3.51171875,6.91796875,0.79541015625,0.37890625,1.0,0.833984375
Pose,19:34:42,-13.6953125,2.40625,5.66015625,0.7919921875,0.3740234375,0.998046875,0.8359375
Pose,19:34:42,-11.328125,3.82421875,5.48828125,0.79296875,0.37890625,0.9970703125,0.8310546875
Pose,19:34:43,-13.59375,5.66796875,6.37109375,0.79248046875,0.378173828125,0.99755859375,0.830078125
Pose,19:34:43,-14.4609375,3.64453125,2.94140625,0.79296875,0.37890625,0.9970703125,0.830078125
Pose,19:34:43,-17.03125,0.62890625,5.94921875,0.79541015625,0.380859375,0.99853515625,0.841796875
Pose,19:34:43,-14.3828125,0.88671875,6.66796875,0.7958984375,0.38037109375,1.0009765625,0.83837890625
Pose,19:34:43,-16.4375,2.171875,6.69140625,0.79443359375,0.379150390625,1.001953125,0.83203125
Pose,19:34:43,-15.3203125,4.35546875,5.62890625,0.79150390625,0.3759765625,0.99755859375,0.8330078125
Pose,19:34:43,-12.625,2.6328125,7.44140625,0.79443359375,0.380859375,1.001953125,0.8349609375
Pose,19:34:43,-11.359375,5.76171875,4.4609375,0.7939453125,0.380859375,1.001953125,0.828125
Pose,19:34:43,-15.0,2.95703125,3.09375,0.7939453125,0.376953125,1.0029296875,0.828125
Pose,19:34:43,-14.7109375,5.83203125,6.07421875,0.7919921875,0.37939453125,0.9970703125,0.82861328125
Pose,19:34:43,-18.34375,3.76953125,4.43359375,0.791015625,0.376953125,0.9970703125,0.8251953125
Pose,19:34:43,-14.703125,3.28515625,5.87109375,0.79296875,0.376953125,1.0,0.83203125
Pose,19:34:43,-15.421875,3.61328125,6.53515625,0.79248046875,0.37890625,0.99755859375,0.83203125
Pose,19:34:43,-16.953125,5.67578125,4.625,0.7919921875,0.38037109375,0.998046875,0.82470703125
Pose,19:34:43,-15.546875,3.80859375,5.73046875,0.7919921875,0.384033203125,0.9970703125,0.8232421875
Pose,19:34:43,-13.96875,4.48828125,8.0625,0.7939453125,0.3828125,0.998046875,0.8291015625
Pose,19:34:43,-13.9453125,6.53515625,7.01171875,0.79248046875,0.3798828125,0.99755859375,0.828125
Pose,19:34:43,-10.375,4.53515625,3.8828125,0.7939453125,0.3779296875,0.9970703125,0.8349609375
Pose,19:34:43,-13.125,5.74609375,5.73046875,0.79345703125,0.38037109375,0.99658203125,0.82861328125
Pose,19:34:43,-12.6171875,1.76171875,6.08203125,0.79345703125,0.37939453125,0.99658203125,0.83447265625
Pose,19:34:43,-12.609375,4.15234375,5.61328125,0.79541015625,0.378662109375,0.99853515625,0.8359375
Pose,19:34:43,-12.78125,4.87109375,6.16015625,0.796875,0.380126953125,1.0029296875,0.8310546875
Pose,19:34:43,-15.2109375,0.46484375,5.57421875,0.79296875,0.38330078125,0.998046875,0.83447265625
Pose,19:34:43,-11.84375,2.3359375,5.73828125,0.7978515625,0.380859375,1.001953125,0.833984375
Pose,19:34:43,-12.25,2.3984375,3.8984375,0.7919921875,0.3759765625,0.998046875,0.828125
Pose,19:34:43,-7.5234375,3.55859375,4.00390625,0.79296875,0.376708984375,0.9970703125,0.828125
Pose,19:34:43,-13.984375,0.8828125,4.6875,0.79296875,0.375244140625,0.99609375,0.83203125
Pose,19:34:43,-13.640625,1.86328125,4.765625,0.796875,0.37548828125,1.0029296875,0.83154296875
Pose,19:34:43,-14.4296875,1.63671875,5.08984375,0.79296875,0.376953125,0.998046875,0.83203125
Pose,19:34:43,-13.0,1.94921875,3.921875,0.79541015625,0.3818359375,1.0,0.8330078125
Pose,19:34:44,-12.1640625,1.078125,2.83984375,0.79150390625,0.374267578125,0.99853515625,0.8251953125
Pose,19:34:44,-13.578125,0.78125,4.7734375,0.794921875,0.376953125,1.00390625,0.82421875
Pose,19:34:44,-14.3203125,1.87890625,5.33203125,0.79541015625,0.3779296875,1.0009765625,0.8271484375
Pose,19:34:44,-10.375,3.38671875,3.44140625,0.79052734375,0.37646484375,0.99755859375,0.82470703125
Pose,19:34:44,-14.1015625,1.5546875,4.34375,0.79541015625,0.37744140625,1.001953125,0.82666015625
Pose,19:34:44,-14.234375,1.23046875,3.3359375,0.79150390625,0.37890625,0.99658203125,0.8232421875
Pose,19:34:44,-16.9375,-0.1171875,1.6875,0.78955078125,0.3720703125,1.0,0.830078125
Pose,19:34:44,-15.6796875,-0.89453125,-1.2451171875,0.791015625,0.373046875,0.9970703125,0.8369140625
Pose,19:34:44,-17.1875,-0.40625,2.09765625,0.7919921875,0.37646484375,1.0,0.82470703125
Pose,19:34:44,-16.515625,1.28125,2.52734375,0.79052734375,0.374267578125,0.99853515625,0.83203125
Pose,19:34:44,-14.84375,0.41015625,2.140625,0.79296875,0.3740234375,0.9970703125,0.83984375
Pose,19:34:44,-10.8125,1.0390625,2.50390625,0.7919921875,0.3759765625,0.9970703125,0.8359375
Pose,19:34:44,-16.5,0.1484375,3.00390625,0.791015625,0.377685546875,0.9970703125,0.826171875
Pose,19:34:44,-9.703125,0.5703125,2.50390625,0.7939453125,0.375,1.0009765625,0.8369140625
Pose,19:34:44,-14.875,1.24609375,3.84375,0.791015625,0.37353515625,0.998046875,0.82568359375
Pose,19:34:44,-15.65625,0.21875,3.140625,0.7919921875,0.374267578125,0.99609375,0.8310546875
Pose,19:34:44,-15.59375,-0.125,2.8984375,0.79541015625,0.3798828125,1.001953125,0.8271484375
Pose,19:34:44,-12.7421875,2.21875,3.71875,0.794921875,0.37890625,1.001953125,0.8251953125
Pose,19:34:44,-15.9296875,0.9140625,3.765625,0.79345703125,0.376953125,0.99658203125,0.8291015625
Pose,19:34:44,-12.6328125,3.88671875,5.08203125,0.794921875,0.37841796875,1.001953125,0.82373046875
Pose,19:34:44,-16.5,1.23828125,3.72265625,0.79638671875,0.3798828125,1.001953125,0.8310546875
Pose,19:34:44,-15.9140625,1.8203125,3.75,0.7919921875,0.376953125,0.9970703125,0.8271484375
Pose,19:34:44,-13.328125,1.17578125,2.90625,0.794921875,0.378662109375,1.001953125,0.8291015625
Pose,19:34:44,-12.34375,2.5078125,4.421875,0.7939453125,0.37939453125,1.001953125,0.82568359375
Pose,19:34:44,-13.484375,2.5,5.04296875,0.7958984375,0.37939453125,1.001953125,0.83154296875
Pose,19:34:44,-15.4296875,1.4453125,4.07421875,0.7919921875,0.374755859375,0.9970703125,0.822265625
Pose,19:34:44,-11.046875,3.01953125,4.39453125,0.79296875,0.37548828125,0.998046875,0.82568359375
Pose,19:34:44,-11.625,1.53515625,3.234375,0.79150390625,0.37646484375,0.99755859375,0.82958984375
Pose,19:34:44,-12.328125,2.52734375,4.37109375,0.79248046875,0.3759765625,0.99853515625,0.826171875
Pose,19:34:44,-14.25,0.37109375,3.72265625,0.79443359375,0.378173828125,1.0,0.830078125
Pose,19:34:45,-12.328125,0.125,3.5,0.7919921875,0.3759765625,0.9970703125,0.8310546875
Pose,19:34:45,-15.9765625,-0.0859375,3.015625,0.7958984375,0.37646484375,1.0009765625,0.83740234375
Pose,19:34:45,-14.3046875,1.421875,4.1640625,0.7919921875,0.37890625,0.99609375,0.828125
Pose,19:34:45,-17.21875,3.30078125,2.30859375,0.794921875,0.3798828125,1.001953125,0.8271484375
Pose,19:34:45,-13.8125,2.87890625,3.71875,0.79443359375,0.38037109375,1.0009765625,0.82958984375
Pose,19:34:45,-15.046875,2.76953125,4.04296875,0.79443359375,0.3779296875,1.0029296875,0.8271484375
Pose,19:34:45,-16.203125,1.12109375,1.7109375,0.79443359375,0.37939453125,1.0,0.83544921875
Pose,19:34:45,-17.015625,3.18359375,1.49609375,0.794921875,0.3779296875,1.0,0.828125
Pose,19:34:45,-16.765625,2.65234375,2.69921875,0.7939453125,0.37841796875,1.0009765625,0.83447265625
Pose,19:34:45,-15.4765625,3.12890625,3.4375,0.7939453125,0.377685546875,1.0009765625,0.8291015625
Pose,19:34:45,-19.859375,2.98828125,3.609375,0.79296875,0.3798828125,1.0,0.8291015625
Pose,19:34:45,-16.25,2.62109375,2.0390625,0.79345703125,0.37841796875,1.0,0.83154296875
Pose,19:34:45,-14.9375,2.640625,2.67578125,0.7939453125,0.37744140625,1.0009765625,0.83447265625
Pose,19:34:45,-14.8125,0.35546875,3.4375,0.7939453125,0.379638671875,1.0,0.8388671875
Pose,19:34:45,-17.1875,2.09375,0.375,0.7939453125,0.37939453125,1.0009765625,0.82861328125
Pose,19:34:45,-14.1875,5.18359375,3.4609375,0.7939453125,0.379150390625,1.001953125,0.8310546875
Pose,19:34:45,-18.09375,3.98046875,3.58203125,0.79248046875,0.37744140625,1.0009765625,0.82958984375
Pose,19:34:45,-13.0078125,4.49609375,2.91796875,0.7939453125,0.380859375,1.0,0.83203125
Pose,19:34:45,-15.390625,2.640625,1.72265625,0.79150390625,0.377685546875,0.99951171875,0.8291015625
Pose,19:34:45,-15.9375,6.02734375,2.4453125,0.7919921875,0.382080078125,1.0029296875,0.828125
Pose,19:34:45,-12.609375,5.49609375,0.97265625,0.79345703125,0.381103515625,1.0009765625,0.8291015625
Pose,19:34:45,-15.59375,3.91015625,5.75390625,0.79248046875,0.3828125,1.001953125,0.8212890625
Pose,19:34:45,-16.625,2.140625,2.5234375,0.7919921875,0.381103515625,1.0009765625,0.8251953125
Pose,19:34:45,-17.59375,1.40625,1.734375,0.79248046875,0.3798828125,1.0,0.8291015625
Pose,19:34:45,-18.4375,2.14453125,3.24609375,0.79345703125,0.3779296875,0.99951171875,0.8349609375
Pose,19:34:45,-17.359375,1.20703125,2.08203125,0.7919921875,0.3798828125,1.0009765625,0.83203125
Pose,19:34:45,-15.8203125,0.84765625,0.634765625,0.79345703125,0.378173828125,1.0009765625,0.83203125
Pose,19:34:45,-17.390625,1.703125,0.255859375,0.79296875,0.38037109375,1.0009765625,0.83154296875
Pose,19:34:45,-19.28125,1.13671875,1.8984375,0.791015625,0.380859375,1.001953125,0.8291015625
Pose,19:34:45,-15.375,1.2421875,3.63671875,0.79345703125,0.380859375,1.001953125,0.830078125
Pose,19:34:46,-16.84375,0.80859375,3.734375,0.7919921875,0.37890625,1.0009765625,0.8291015625
Pose,19:34:46,-17.25,0.890625,3.046875,0.79248046875,0.38037109375,1.001953125,0.82861328125
Pose,19:34:46,-18.390625,0.08203125,5.72265625,0.791015625,0.381103515625,1.0029296875,0.8173828125
Pose,19:34:46,-15.5859375,1.37890625,3.26953125,0.7919921875,0.38037109375,1.0,0.83349609375
Pose,19:34:46,-15.6953125,3.01171875,4.4140625,0.791015625,0.381103515625,1.0029296875,0.826171875
Pose,19:34:46,-17.53125,0.80859375,3.2265625,0.79296875,0.380615234375,1.001953125,0.83203125
Pose,19:34:46,-20.515625,0.3515625,3.71875,0.79248046875,0.37939453125,1.001953125,0.82470703125
Pose,19:34:46,-15.59375,1.8984375,1.640625,0.791015625,0.3828125,1.001953125,0.8291015625
Pose,19:34:46,-14.8125,0.19140625,5.41796875,0.7939453125,0.38232421875,0.9990234375,0.84130859375
Pose,19:34:46,-16.5,4.29296875,3.08984375,0.79150390625,0.37939453125,1.0009765625,0.82763671875
Pose,19:34:46,-14.9296875,3.66796875,2.2734375,0.791015625,0.38134765625,1.0009765625,0.82763671875
Pose,19:34:46,-13.96875,-1.171875,0.037109375,0.79248046875,0.37890625,0.99951171875,0.8388671875
Pose,19:34:46,-14.2421875,-1.3203125,1.375,0.7919921875,0.37939453125,1.0029296875,0.82666015625
Pose,19:34:46,-14.7890625,-0.30078125,0.599609375,0.79248046875,0.377685546875,1.001953125,0.830078125
Pose,19:34:46,-11.796875,-1.8671875,-3.482421875,0.791015625,0.376953125,1.0009765625,0.830078125
Pose,19:34:46,-13.9453125,-1.783203125,-1.134765625,0.791015625,0.379150390625,1.0,0.828125
Pose,19:34:46,-17.796875,-0.6484375,4.6640625,0.7900390625,0.380615234375,1.0029296875,0.818359375
Pose,19:34:46,-12.8125,-1.697265625,1.05078125,0.791015625,0.37939453125,1.0,0.82666015625
Pose,19:34:46,-13.171875,-2.322265625,-0.091796875,0.79150390625,0.37841796875,1.001953125,0.83251953125
Pose,19:34:46,-14.203125,-2.44921875,0.92578125,0.79150390625,0.379150390625,1.001953125,0.8349609375
Pose,19:34:46,-14.421875,-3.326171875,-1.9736328125,0.7900390625,0.375,1.0,0.8349609375
Pose,19:34:46,-12.34375,-1.44921875,-0.513671875,0.7890625,0.37744140625,1.0,0.84033203125
Pose,19:34:46,-13.8203125,0.296875,-0.189453125,0.78955078125,0.3818359375,1.0009765625,0.8330078125
Pose,19:34:46,-14.171875,1.2421875,2.9609375,0.7890625,0.38134765625,1.001953125,0.82958984375
Pose,19:34:46,-15.4453125,-2.427734375,2.2578125,0.7880859375,0.377685546875,1.0009765625,0.8291015625
Pose,19:34:46,-15.0546875,-3.318359375,0.162109375,0.7880859375,0.378173828125,1.0,0.841796875
Pose,19:34:46,-12.65625,-3.322265625,0.90234375,0.791015625,0.379150390625,1.001953125,0.833984375
Pose,19:34:46,-15.1640625,-0.00390625,1.3125,0.79052734375,0.383056640625,1.0029296875,0.8310546875
Pose,19:34:46,-14.640625,-2.623046875,3.53125,0.7861328125,0.38232421875,1.001953125,0.83544921875
Pose,19:34:46,-12.9375,0.21484375,1.609375,0.787109375,0.3818359375,1.001953125,0.83203125
Pose,19:34:47,-12.40625,1.50390625,4.87890625,0.78271484375,0.3818359375,1.0009765625,0.8203125
Pose,19:34:47,-9.15625,2.1484375,1.32421875,0.7822265625,0.38232421875,1.0029296875,0.82470703125
Pose,19:34:47,-17.84375,0.78515625,3.01171875,0.7802734375,0.38134765625,1.0009765625,0.82763671875
Pose,19:34:47,-11.6875,3.69921875,4.203125,0.77685546875,0.38330078125,1.001953125,0.82568359375
Pose,19:34:47,-10.21875,6.94140625,-1.001953125,0.77392578125,0.380859375,1.0029296875,0.82421875
Pose,19:34:47,-14.53125,3.28515625,3.14453125,0.767578125,0.379150390625,1.001953125,0.828125
Pose,19:34:47,-14.8828125,1.609375,3.43359375,0.7666015625,0.38427734375,1.0,0.82080078125
Pose,19:34:47,-13.578125,1.9921875,6.80078125,0.76171875,0.388916015625,1.0,0.826171875
Pose,19:34:47,-12.625,-3.44140625,5.29296875,0.755859375,0.38671875,1.0009765625,0.82421875
Pose,19:34:47,-17.953125,-2.1328125,4.3515625,0.75390625,0.38671875,1.0009765625,0.828125
Pose,19:34:47,-16.1875,-1.3125,2.68359375,0.7470703125,0.387451171875,1.0009765625,0.8232421875
Pose,19:34:47,-17.21875,-2.5078125,-0.306640625,0.73876953125,0.38525390625,1.001953125,0.81689453125
Pose,19:34:47,-14.90625,-3.59765625,-0.787109375,0.7333984375,0.381591796875,1.001953125,0.8193359375
Pose,19:34:47,-12.8046875,-3.734375,0.501953125,0.72265625,0.38232421875,0.9990234375,0.81494140625
Pose,19:34:47,-12.78125,-6.16015625,-0.09375,0.7099609375,0.38134765625,0.9970703125,0.81396484375
Pose,19:34:47,-10.3515625,-6.80859375,-0.46875,0.705078125,0.386962890625,0.9970703125,0.8095703125
Pose,19:34:47,-8.2578125,-7.7890625,-1.7197265625,0.6962890625,0.393310546875,0.9892578125,0.8037109375
Pose,19:34:47,-8.359375,-8.5234375,-2.06640625,0.68701171875,0.3955078125,0.97998046875,0.80859375
Pose,19:34:47,-11.40625,-10.640625,-2.748046875,0.67529296875,0.390625,0.97021484375,0.80859375
Pose,19:34:47,-8.234375,-8.375,-5.30859375,0.662109375,0.39404296875,0.958984375,0.81103515625
Pose,19:34:47,-5.1953125,-8.8828125,-9.578125,0.654296875,0.3876953125,0.947265625,0.8271484375
Pose,19:34:47,-8.484375,0.5234375,-6.4921875,0.6435546875,0.396240234375,0.9326171875,0.802734375
Pose,19:34:47,-8.28125,-1.0546875,-7.6015625,0.63525390625,0.3955078125,0.92626953125,0.8076171875
Pose,19:34:47,-12.171875,-4.640625,-8.0546875,0.62060546875,0.4033203125,0.91162109375,0.8115234375
Pose,19:34:47,-21.03125,-2.8359375,-7.34375,0.60546875,0.389892578125,0.900390625,0.8076171875
Pose,19:34:47,-14.265625,-2.876953125,-5.3125,0.5986328125,0.39013671875,0.8896484375,0.83447265625
Pose,19:34:47,-20.171875,-0.16015625,-9.3359375,0.5888671875,0.392578125,0.8828125,0.8076171875
Pose,19:34:47,-18.921875,-0.5703125,-10.0,0.58740234375,0.3935546875,0.87939453125,0.806640625
Pose,19:34:47,-16.921875,3.37109375,-7.23046875,0.57861328125,0.39599609375,0.86865234375,0.81103515625
